"name","region"
"West Sole Gas Field","https://sws.geonames.org/3210973/"
"Ann Gas Field","https://sws.geonames.org/3210983/"
"Barque Gas Field","https://sws.geonames.org/3210984/"
"Amethyst Gas Field","https://sws.geonames.org/3210994/"
"Pickerill Gas Field","https://sws.geonames.org/3210997/"
"Clipper Gas Field","https://sws.geonames.org/3211001/"
"Audrey Gas Field","https://sws.geonames.org/3211004/"
"Viking Gas Field","https://sws.geonames.org/3211005/"
"Galleon Field","https://sws.geonames.org/3211006/"
"Indefatigable Gas Field","https://sws.geonames.org/3211011/"
"Sean Gas Field","https://sws.geonames.org/3211014/"
"Camelot Gas Field","https://sws.geonames.org/3211016/"
"Welland Gas Field","https://sws.geonames.org/3211017/"
"Leman Gas Field","https://sws.geonames.org/3211018/"
"The Shingles","https://sws.geonames.org/3212005/"
"Fulmar Oil Field","https://sws.geonames.org/3212784/"
"Auk Oil Field","https://sws.geonames.org/3212788/"
"Clyde Oil Field","https://sws.geonames.org/3212825/"
"Erskine Oil Field","https://sws.geonames.org/3212826/"
"Innes Oil Field","https://sws.geonames.org/3212827/"
"Duncan Oil Field","https://sws.geonames.org/3212832/"
"Argyll Oil Field","https://sws.geonames.org/3212833/"
"Valiant Gas Field","https://sws.geonames.org/3213225/"
"Vanguard Gas Field","https://sws.geonames.org/3213226/"
"Yare Gas Field","https://sws.geonames.org/3213231/"
"Thames Gas Field","https://sws.geonames.org/3213232/"
"Bure Gas Field","https://sws.geonames.org/3213233/"
"Arbroath Oil Field","https://sws.geonames.org/3213536/"
"Montrose Oil Field","https://sws.geonames.org/3213537/"
"Gannet Oil Field","https://sws.geonames.org/3213538/"
"Kittiwake Oil Field","https://sws.geonames.org/3213539/"
"Nelson Oil Field","https://sws.geonames.org/3213540/"
"Forties Oil Field","https://sws.geonames.org/3213542/"
"Everest Gas Field","https://sws.geonames.org/3213543/"
"Buchan Oil Field","https://sws.geonames.org/3213544/"
"Moira Oil Field","https://sws.geonames.org/3213545/"
"Maureen Oil Field","https://sws.geonames.org/3213546/"
"Cyrus Oil Field","https://sws.geonames.org/3213547/"
"Alba Oil Field","https://sws.geonames.org/3213548/"
"Glamis Oil Field","https://sws.geonames.org/3213549/"
"Balmoral Oil Field","https://sws.geonames.org/3213550/"
"Thelma Oil Field","https://sws.geonames.org/3213551/"
"Toni Oil Field","https://sws.geonames.org/3213552/"
"Donan Oil Field","https://sws.geonames.org/3213553/"
"Tiffany Oil Field","https://sws.geonames.org/3213554/"
"Scott Oil Field","https://sws.geonames.org/3213555/"
"Tartan Oil Field","https://sws.geonames.org/3213556/"
"Chanter Oil Field","https://sws.geonames.org/3213557/"
"Saltire Oil Field","https://sws.geonames.org/3213558/"
"Piper Oil Field","https://sws.geonames.org/3213562/"
"Birch Oil Field","https://sws.geonames.org/3213564/"
"Brae Oil Fields","https://sws.geonames.org/3213566/"
"Miller Oil Field","https://sws.geonames.org/3213567/"
"East Brae Oil Field","https://sws.geonames.org/3213568/"
"Ness Oil Field","https://sws.geonames.org/3213569/"
"Beryl Oil Field","https://sws.geonames.org/3213571/"
"Linnhe Oil Field","https://sws.geonames.org/3213572/"
"Bruce Gas Field","https://sws.geonames.org/3213574/"
"Dunbar Oil Field","https://sws.geonames.org/3213575/"
"Alwyn North Oil Field","https://sws.geonames.org/3213580/"
"Emerald Oil Field","https://sws.geonames.org/3213581/"
"Ninian Oil Field","https://sws.geonames.org/3213582/"
"Lyell Oil Field","https://sws.geonames.org/3213583/"
"Strathspey Oil Field","https://sws.geonames.org/3213584/"
"Heather Oil Field","https://sws.geonames.org/3213585/"
"Brent Oil Field","https://sws.geonames.org/3213586/"
"Hutton Oil Field","https://sws.geonames.org/3213587/"
"North West Hutton Oil Field","https://sws.geonames.org/3213590/"
"South Cormorant Oil Field","https://sws.geonames.org/3213592/"
"Petronella Oil Field","https://sws.geonames.org/3213593/"
"Scapa Oil Field","https://sws.geonames.org/3213594/"
"Claymore Oil Field","https://sws.geonames.org/3213595/"
"Ivanhoe Oil Field","https://sws.geonames.org/3213596/"
"Rob Roy Oil Field","https://sws.geonames.org/3213597/"
"Staffa Oil Field","https://sws.geonames.org/3213598/"
"North Cormorant Oil Field","https://sws.geonames.org/3213619/"
"Tern Oil Field","https://sws.geonames.org/3213620/"
"Hudson Oil Field","https://sws.geonames.org/3213621/"
"Dunlin Oil Field","https://sws.geonames.org/3213623/"
"Osprey Oil Field","https://sws.geonames.org/3213628/"
"Thistle Oil Field","https://sws.geonames.org/3213637/"
"Eider Oil Field","https://sws.geonames.org/3213638/"
"Don Oil Field","https://sws.geonames.org/3213639/"
"Magnus Oil Field","https://sws.geonames.org/3213640/"
"Murchison Oil Field","https://sws.geonames.org/3213641/"
"Joanne Oil Field","https://sws.geonames.org/3213682/"
"Judy Oil Field","https://sws.geonames.org/3213683/"
"Machar Oil Field","https://sws.geonames.org/3213684/"
"Lomond Gas Field","https://sws.geonames.org/3213685/"
"Schooner Gas Field","https://sws.geonames.org/3213696/"
"Sole Pit Gas Field","https://sws.geonames.org/3213744/"
"Excalibur Gas Field","https://sws.geonames.org/3213745/"
"Guinevere Gas Field","https://sws.geonames.org/3213753/"
"Lancelot Gas Field","https://sws.geonames.org/3213760/"
"Alison Gas Field","https://sws.geonames.org/3213780/"
"Deveron Oil Field","https://sws.geonames.org/3213781/"
"Ellon Oil Field","https://sws.geonames.org/3213782/"
"Gryphon Oil Field","https://sws.geonames.org/3213783/"
"Highlander Oil Field","https://sws.geonames.org/3213784/"
"Angus Oil Field","https://sws.geonames.org/3213791/"
"Markham Gas Field","https://sws.geonames.org/3213795/"
"Ravenspurn North Gas Field","https://sws.geonames.org/3213804/"
"Ravenspurn South Gas Field","https://sws.geonames.org/3213805/"
"Bermuda","https://sws.geonames.org/3573345/"
"Anguilla","https://sws.geonames.org/3573511/"
"Moray Firth Ground","https://sws.geonames.org/3245383/"
"Pentland Skerries Ground","https://sws.geonames.org/3245384/"
"Smith Bank","https://sws.geonames.org/3245385/"
"North Shoal","https://sws.geonames.org/3245386/"
"Witch Ground","https://sws.geonames.org/3245387/"
"Fladen Ground","https://sws.geonames.org/3245388/"
"Bergen Ground","https://sws.geonames.org/3245398/"
"Dutch Bank","https://sws.geonames.org/3245401/"
"Bressay Ground","https://sws.geonames.org/3245409/"
"Bressay East Ground","https://sws.geonames.org/3245411/"
"Fladen Ground","https://sws.geonames.org/3281473/"
"Pitcairn Islands","https://sws.geonames.org/4030699/"
"Falkland Islands","https://sws.geonames.org/3474414/"
"South Georgia and South Sandwich Islands","https://sws.geonames.org/3474415/"
"Hartlepool Chain Towers","https://sws.geonames.org/6288447/"
"Hengistbury Head","https://sws.geonames.org/6544201/"
"Ardintoul","https://sws.geonames.org/6544936/"
"Akrotiri","https://sws.geonames.org/8306813/"
"Dhekelia","https://sws.geonames.org/8306814/"
"Channel Tunnel","https://sws.geonames.org/6619362/"
"M6 Toll Motorway","https://sws.geonames.org/6619468/"
"Turkish Republic of Northern Cyprus","https://sws.geonames.org/8220545/"
"Russness Bay","https://sws.geonames.org/9794247/"
"Sempati","https://sws.geonames.org/10168260/"
"Bare Hill Holiday Village","https://sws.geonames.org/10168299/"
"Acapulco Beach Club And Resort","https://sws.geonames.org/10168324/"
"The Colony","https://sws.geonames.org/10168372/"
"Jasmine Court Hotel & Casino","https://sws.geonames.org/10168388/"
"Manolya","https://sws.geonames.org/10168416/"
"Isaac Aparthotel","https://sws.geonames.org/10169416/"
"Makenzie Beach Hotel & Apts","https://sws.geonames.org/10228495/"
"La Hotel & Resort","https://sws.geonames.org/10228701/"
"Ada Beach","https://sws.geonames.org/10228702/"
"British Hotel","https://sws.geonames.org/10228705/"
"Pasianna Hotel Apartments","https://sws.geonames.org/10229048/"
"Sea N Lake View Hotel Apts","https://sws.geonames.org/10231201/"
"Costantiana Beach Hotel Apts","https://sws.geonames.org/10231202/"
"Mountain View Hotel & Villas","https://sws.geonames.org/10231694/"
"Hotel Club Z Kyrenia","https://sws.geonames.org/10231695/"
"Paradise Holiday Bungalows","https://sws.geonames.org/10231696/"
"Merit Park Hotel & Casino","https://sws.geonames.org/10231697/"
"Nostalgia Court","https://sws.geonames.org/10231698/"
"Merit Royal Hotel & Casino","https://sws.geonames.org/10231700/"
"Grand Pasha Hotel & Casino","https://sws.geonames.org/10231701/"
"Kaan Hotel Apart","https://sws.geonames.org/10231702/"
"Lapethos Resort Hotel","https://sws.geonames.org/10231703/"
"Deniz Kizi Hotel","https://sws.geonames.org/10231705/"
"Villa Club Holiday Village","https://sws.geonames.org/10231706/"
"M1 Motorway","https://sws.geonames.org/8714914/"
"A14(M) Motorway","https://sws.geonames.org/8714915/"
"A167(m) Motorway","https://sws.geonames.org/8714916/"
"A194(m) Motorway","https://sws.geonames.org/8714917/"
"A3(m) Motorway","https://sws.geonames.org/8714918/"
"A308(m) Motorway","https://sws.geonames.org/8714919/"
"A329(m) Motorway","https://sws.geonames.org/8714920/"
"A38(m) Motorway","https://sws.geonames.org/8714921/"
"A404(m) Motorway","https://sws.geonames.org/8714922/"
"A48(m) Motorway","https://sws.geonames.org/8714976/"
"A57(m) Motorway","https://sws.geonames.org/8714977/"
"A64(m) Motorway","https://sws.geonames.org/8714981/"
"A601(m) Motorway","https://sws.geonames.org/8714982/"
"A627(m) Motorway","https://sws.geonames.org/8714983/"
"A58(m) Motorway","https://sws.geonames.org/8714984/"
"A66(m) Motorway","https://sws.geonames.org/8714985/"
"M74 Motorway","https://sws.geonames.org/8714986/"
"A823(m) Motorway","https://sws.geonames.org/8714987/"
"M11 Motorway","https://sws.geonames.org/8714991/"
"M18 Motorway","https://sws.geonames.org/8714992/"
"M180 Motorway","https://sws.geonames.org/8714993/"
"M181 Motorway","https://sws.geonames.org/8714994/"
"M2 Motorway","https://sws.geonames.org/8714995/"
"M20 Motorway","https://sws.geonames.org/8714996/"
"M23 Motorway","https://sws.geonames.org/8714997/"
"M25 Motorway","https://sws.geonames.org/8714998/"
"M26 Motorway","https://sws.geonames.org/8714999/"
"M27 Motorway","https://sws.geonames.org/8715000/"
"M271 Motorway","https://sws.geonames.org/8715003/"
"M275(m) Motorway","https://sws.geonames.org/8715004/"
"M3 Motorway","https://sws.geonames.org/8715005/"
"M32 Motorway","https://sws.geonames.org/8715006/"
"M4 Motorway","https://sws.geonames.org/8715007/"
"M40 Motorway","https://sws.geonames.org/8715008/"
"M42 Motorway","https://sws.geonames.org/8715009/"
"M45 Motorway","https://sws.geonames.org/8715010/"
"M48 Motorway","https://sws.geonames.org/8715011/"
"M49 Motorway","https://sws.geonames.org/8715012/"
"M5 Motorway","https://sws.geonames.org/8715013/"
"M50 Motorway","https://sws.geonames.org/8715014/"
"M53 Motorway","https://sws.geonames.org/8715015/"
"M54 Motorway","https://sws.geonames.org/8715016/"
"M55 Motorway","https://sws.geonames.org/8715017/"
"M56 Motorway","https://sws.geonames.org/8715018/"
"M57 Motorway","https://sws.geonames.org/8715019/"
"M58 Motorway","https://sws.geonames.org/8715020/"
"M6 Motorway","https://sws.geonames.org/8715021/"
"M60 Motorway","https://sws.geonames.org/8715024/"
"M602 Motorway","https://sws.geonames.org/8715025/"
"M606 Motorway","https://sws.geonames.org/8715026/"
"M61 Motorway","https://sws.geonames.org/8715027/"
"M62 Motorway","https://sws.geonames.org/8715028/"
"M621 Motorway","https://sws.geonames.org/8715029/"
"M65 Motorway","https://sws.geonames.org/8715030/"
"M66 Motorway","https://sws.geonames.org/8715031/"
"M67 Motorway","https://sws.geonames.org/8715032/"
"M69 Motorway","https://sws.geonames.org/8715033/"
"M73 Motorway","https://sws.geonames.org/8715034/"
"A74(m) Motorway","https://sws.geonames.org/8715037/"
"M77 Motorway","https://sws.geonames.org/8715038/"
"M8 Motorway","https://sws.geonames.org/8715039/"
"M80 Motorway","https://sws.geonames.org/8715040/"
"M876 Motorway","https://sws.geonames.org/8715041/"
"M898 Motorway","https://sws.geonames.org/8715058/"
"M9 Motorway","https://sws.geonames.org/8715070/"
"M90 Motorway","https://sws.geonames.org/8715092/"
"Park Cove","https://sws.geonames.org/9782205/"
"Ushet Port","https://sws.geonames.org/9782207/"
"Doon Bay","https://sws.geonames.org/9782210/"
"Illancarragh Bay","https://sws.geonames.org/9782211/"
"Arkill Bay","https://sws.geonames.org/9782217/"
"Mill Bay","https://sws.geonames.org/9782219/"
"Portnaminnon","https://sws.geonames.org/9782220/"
"Portnaboe","https://sws.geonames.org/9782227/"
"Cooraghy Bay","https://sws.geonames.org/9782231/"
"Altondivan Bay","https://sws.geonames.org/9782235/"
"Sugary Cove","https://sws.geonames.org/11102892/"
"Red Cove","https://sws.geonames.org/11102919/"
"Westlake Bay","https://sws.geonames.org/11103004/"
"Crownhill Bay","https://sws.geonames.org/11103005/"
"Bovisand Bay","https://sws.geonames.org/11103006/"
"Carbis Bay","https://sws.geonames.org/11103041/"
"Warren Cove","https://sws.geonames.org/11103050/"
"Pepper Cove","https://sws.geonames.org/11103051/"
"Wine Cove","https://sws.geonames.org/11103052/"
"Treyarnon Bay","https://sws.geonames.org/11103053/"
"Polventon Bay","https://sws.geonames.org/11103078/"
"Hayle Bay","https://sws.geonames.org/11103086/"
"Port Quin Bay","https://sws.geonames.org/11103087/"
"Bude Bay","https://sws.geonames.org/11103089/"
"Millook Haven","https://sws.geonames.org/11103090/"
"Barley Bay","https://sws.geonames.org/11103097/"
"Beckland Bay","https://sws.geonames.org/11103098/"
"Barnstaple Bay","https://sws.geonames.org/11103100/"
"White Pebble Bay","https://sws.geonames.org/11103108/"
"Arganite Bay","https://sws.geonames.org/11103109/"
"Hele Bay","https://sws.geonames.org/11103110/"
"Samson's Bay","https://sws.geonames.org/11103111/"
"Elwill Bay","https://sws.geonames.org/11103113/"
"Ash Cove","https://sws.geonames.org/11103114/"
"Woody Bay","https://sws.geonames.org/11103115/"
"Lee Bay","https://sws.geonames.org/11103116/"
"Jennifried's Cove","https://sws.geonames.org/11103117/"
"Wringcliff Bay","https://sws.geonames.org/11103118/"
"Bridgwater Bay","https://sws.geonames.org/11103120/"
"Barafundle Bay","https://sws.geonames.org/11103275/"
"West Angle Bay","https://sws.geonames.org/11103287/"
"Chapel Bay","https://sws.geonames.org/11103288/"
"Milford Haven","https://sws.geonames.org/11103289/"
"Watwick Bay","https://sws.geonames.org/11103333/"
"Welshman's Bay","https://sws.geonames.org/11103336/"
"Watery Bay","https://sws.geonames.org/11103338/"
"Little Bay","https://sws.geonames.org/11103345/"
"Mad Bay","https://sws.geonames.org/11103346/"
"Brandy Bay","https://sws.geonames.org/11103351/"
"Rook's Bay","https://sws.geonames.org/11103352/"
"Bae Ogof Hen","https://sws.geonames.org/11103357/"
"Abereiddi Bay","https://sws.geonames.org/11103358/"
"Carreg Onnen Bay","https://sws.geonames.org/11103359/"
"Anglas Bay","https://sws.geonames.org/11103360/"
"Ceibwr Bay","https://sws.geonames.org/11103361/"
"Little Quay Bay","https://sws.geonames.org/11103366/"
"Clarach Bay","https://sws.geonames.org/11103367/"
"Gogarth Bay","https://sws.geonames.org/11103397/"
"Cemlyn Bay","https://sws.geonames.org/11103401/"
"Penrhyn Bay","https://sws.geonames.org/11103411/"
"Colwyn Bay","https://sws.geonames.org/11103412/"
"New England Bay","https://sws.geonames.org/11103586/"
"Terally Bay","https://sws.geonames.org/11103587/"
"Dungamen Bay","https://sws.geonames.org/11103588/"
"Curghie Bay","https://sws.geonames.org/11103590/"
"Bereddock Bay","https://sws.geonames.org/11103600/"
"Famagusta Lighthouse","https://sws.geonames.org/12104246/"
"Ascot Heliport","https://sws.geonames.org/11710918/"
"Ashcroft","https://sws.geonames.org/11710920/"
"Badminton","https://sws.geonames.org/11710929/"
"Ballyhalbert","https://sws.geonames.org/11710934/"
"Bedford","https://sws.geonames.org/11710938/"
"Bellarena","https://sws.geonames.org/11710940/"
"Bishops Court","https://sws.geonames.org/11710954/"
"Blakehill Farm","https://sws.geonames.org/11710956/"
"Brimpton","https://sws.geonames.org/11710974/"
"Chetwynd","https://sws.geonames.org/11711009/"
"Clench Common","https://sws.geonames.org/11711019/"
"Cluntoe","https://sws.geonames.org/11711022/"
"Damyns Hall","https://sws.geonames.org/11711046/"
"Devizes","https://sws.geonames.org/11711054/"
"Donemana","https://sws.geonames.org/11711059/"
"Draycott","https://sws.geonames.org/11711061/"
"Dunstable Downs","https://sws.geonames.org/11711069/"
"Eddsfield","https://sws.geonames.org/11711081/"
"Gerpins Farm","https://sws.geonames.org/11711139/"
"Henlow","https://sws.geonames.org/11711172/"
"Hucknall","https://sws.geonames.org/11711197/"
"Hullavington","https://sws.geonames.org/11711198/"
"Ince","https://sws.geonames.org/11711209/"
"Keevil","https://sws.geonames.org/11711230/"
"Kenley","https://sws.geonames.org/11711232/"
"Langford Lodge","https://sws.geonames.org/11711281/"
"London Heliport","https://sws.geonames.org/11711303/"
"Lundy Island","https://sws.geonames.org/11711312/"
"Membury","https://sws.geonames.org/11711335/"
"Milson","https://sws.geonames.org/11711346/"
"Montford Bridge","https://sws.geonames.org/11711356/"
"Movenis","https://sws.geonames.org/11711367/"
"Mullaghmore","https://sws.geonames.org/11711370/"
"Nesscliffe Camp Heliport","https://sws.geonames.org/11711382/"
"Netheravon","https://sws.geonames.org/11711383/"
"Netherthorpe","https://sws.geonames.org/11711384/"
"Newton Le Willows","https://sws.geonames.org/11711388/"
"North Luffenham","https://sws.geonames.org/11711393/"
"Oaksey Park","https://sws.geonames.org/11711406/"
